program_id,has_onchain_idl,verified_build,verified_owned,eligible_for_stage_c,verification_source,verification_error,idl_account,error
9DK1L9UF4EmkrMPpv9FZs4B63RvVPwJR34NGWm9NEbVy,true,true,true,true,pre-verified-input,,DNU88gKF9mWw46xhxoD9zB2uSo2a7xJyPAXwXUbpeiNV,
9F77hJsRRXs7vF9UDncZKth2r5wEPgcRkEfyoZDNQ3eK,true,true,true,true,pre-verified-input,,Ckc96vdQpfBRP4CoRExiW3GWmLadmXaRwxhXS3mkrL5p,
9MXzxxBeSiTByU8UagAKBS1eyhauFiJgdczKCGrNXi26,false,true,false,false,pre-verified-input,,Wd6yGpEr7ATqFcwT5DkXX3Sian9kb3x3Dd1fctrb5LT,
9Mq2JHE2c38LTioLQYjqbLDd4jJkgftLj83VYiTYrfnJ,false,true,false,false,pre-verified-input,,DwAK6M8iHZZEaH1CMX94VwhvLDK9SnZvQBBmr5AtcQnL,
9QRjXNEfR9ABnFunKbE2AWYUR2siRVhzosTDn8RmkAQV,false,true,false,false,pre-verified-input,,9cxDzNRj5kfq2P3DuSmKUBDkv4yEXfKaJ8zY66fARwX5,
9RHYhLo5Yr4zgTh9Bio6LKgqJRm5cqQXq6hso7fWRVq4,true,true,true,true,pre-verified-input,,Dz5kiHhWNX8Jx3kPiPxAtLVyqad1q8s6nJbLc6ybVxWb,
9XiAk8AJVCWkypFstaRERag2DeKgtSergJR4PqTYeV9C,false,true,false,false,pre-verified-input,,3i8pMLVwzcYZ4qffWPpLr3x8V2oWfaZK3wGoHz19SpHf,
9cstDz8WWRAFaq1vVpTjfHz6tjgh6SJaqYFeZWi1pFHG,true,true,true,true,pre-verified-input,,5d5RGWHNCvzsMVmqyA2kgVdxNHtVACAMRTTTUrg5bz11,
9eMe9ZfiBf8mtcB6RqP45xR4HRoYBRmfcR98EuxXba3X,false,true,false,false,pre-verified-input,,BR2LUKf964ovqxmA3vErgeMxNkNEzWENGeBg1nGZWMoz,
9pJW6zuXvTweg5doiWn9wAsqKcnbMsJPWLq9zWyGApmA,true,true,true,true,pre-verified-input,,3J5Zfb6dorEMEzXYkhMxFHEB6Uo17fy6pWDQuRga3965,
9zWqf5jhauvxMc9RETXD9xbaMBrJpzPzGB6PR34Ksq6Z,false,true,false,false,pre-verified-input,,8kuT3Y5wAiKPJ3mshGUHmmn2WFydtpemnMQpvP9LuUVb,
A8W6AL4JhE4EDDcfXZ1Q8vQpwp83AnPj4UZ6y86gVFKN,true,true,true,true,pre-verified-input,,BePpUUsqKuqVFqjXmTfehbCRMNzjjc4BeYMg8p8CttLC,
ACFJxibNyTnVJVNTaYgBSi5YoFK3qy3xPqvmVmKynAC1,false,true,false,false,pre-verified-input,,8mrNadazBJ7ceLEYt9j47dfmGy7xT8V2CpDjn1dXfjSe,
AL7nyF8UR5MsmXrmnCf8SoAyT7ccK2DDQh6GZufbWcje,false,true,false,false,pre-verified-input,,Fzqy93A5czmirmrMAV7FqBKVoxrvmpA4wKwLDTkPTVJr,
ALM1JSnEhc5PkNecbSZotgprBuJujL5objTbwGtpTgTd,false,true,false,false,pre-verified-input,,9QtiZVkCokQZDbDAwN6KJhg13u14GfRKcomJwupbyBNJ,
ALNxxwxd2McX728T7dFkpuvowFsA1BWvg39x7byfqeHK,true,true,true,true,pre-verified-input,,HjD3cyC1ugVYE5ipzj1Cco37Rb5XnFJt9A2KhwgS7PJK,
AMMJdEiCCa8mdugg6JPF7gFirmmxisTfDJoSNSUi5zDJ,true,true,true,true,pre-verified-input,,BHu1MLAJAjpcSTPqGc32GKtAn85YBTnDKY2FfwfnGE58,
AMMyu265tkBpRW21iGQxKGLaves3gKm2JcMUqfXNSpqD,true,true,true,true,pre-verified-input,,As2MA6VRFsTxFRxwQqN5ZaRk2NyvDpHtPcMvSg2jWHPd,
2K4ZWngrtJCt1CEiggxfBag6h2jVP8V4Gp8Vc3wrDMqU,false,true,false,false,pre-verified-input,,BPK7nWHPsGC5xtbrW7CoNFpz2hNdHyDwcCY6dur3E7B2,
2NqsQ7zQ9fq8azdWe5NGTW2yrpSHhfogf7TkVavd8hDn,false,true,false,false,pre-verified-input,,2ovnjkvgwbq9pHb5mWdVjruz6WmgK3deYhCDZFhRANwf,
2PJFAtPsVzgLrmvj2Hwx7x1DuUXSjgW44qSR35MZshaD,false,true,false,false,pre-verified-input,,AhvpxJV9ycJVXQ8MYSAyaty5xXMdUAmZ82d8cjoHNfDt,
2TtLXuQzQ2VaBgmbrUAt9PviBSJ1W4FugSpE4gZZe2rL,false,true,false,false,pre-verified-input,,J6cAYnT9VQzJo4cDSUEdSan8yfFQc5V4PwMxYYdCQWKd,
2bag6xpshpvPe7SJ9nSDLHpxqhEAoHPGpEkjNSv7gxoF,false,true,false,false,pre-verified-input,,57KsC6EUXbRdZviEn6GsNKbTnSicahbDVoA3CvMBtnzw,
2k7JFjY617MMCsshPMpRkYxR4Cx1gALPeFgNpfvCg4G5,false,true,false,false,pre-verified-input,,6EmXNTbiFaJF9sxf1Pz13m3tL3TaBwocyWYa4d18KMyS,
2qEmhLEnTDu2RiabWT7XaQj5ksmbzDDs6Z7Mr2nBcU9C,false,true,false,false,pre-verified-input,,CkSxeKnmG3AbaNnr4VAfDrBpFfiimq7wT89x5ZkfbBjk,
2riPXyzsFhSasZTxbEeWuuvHu4P5c49x4ARJQ4wgLiTF,false,true,false,false,pre-verified-input,,6wyufPVQTdoCEvjTdSebqmfNmWYz6hqUeg95miqPxy1E,
2s7V6oGMGMY2ys9y9FHBKt9HPvxqCUK2DpXEWegWzA8G,false,true,false,false,pre-verified-input,,B6TLtJZ6DWBBU5nDHAwu9e7FdjRjxdXqpZm9gzLQRYRS,
2zz7bEA4TzSJFvvGBgdVAdFBpAfkZHK3fCFBQk63MiBG,false,true,false,false,pre-verified-input,,5zB1k3P6iHyHXqYkJjH4imsNkvTqkLHPdsPDsEL6RUV5,
333UA891CYPpAJAthphPT3hg1EkUBLhNFoP9HoWW3nug,false,true,false,false,pre-verified-input,,2SaGcaqJoyVuaHRK58LyxWGx7cUu93oEg7PuDjzykoN2,
3E1aVUGyYmKsWpWJHLq1EyeDvcrm5jdWr29eS5fm7ypQ,false,true,false,false,pre-verified-input,,7N6PfkpUtpSUKRWUxKUuXAufaHTCGBnsQjMoFnNGHAQN,
3Ecf8gyRURyrBtGHS1XAVXyQik5PqgDch4VkxrH4ECcr,false,true,false,false,pre-verified-input,,GR9ySfFCAw1fdXtDeGSvWh9GvC2wLFwePPWZAFPsr8Pv,
3GDAw4cHZ9a5GdF8hXjiKwHmrMzESAG3NgtMgks3ffJd,false,true,false,false,pre-verified-input,,G6eWKz7AUbp55H24QP1WkrmF77nUNPcp7vCtaFszhMKe,
3SBbfZgzAHyaijxbUbxBLt89aX6Z2d4ptL5PH6pzMazV,false,true,false,false,pre-verified-input,,81PChbzzWVgW4FRyEfWraEAQM8nQNn1Si1Fjtge4bAC,
3eZMk1HzqcbgBPjjyz9Hkd2QPxLDXCiVBx2syKUYT9oC,false,true,false,false,pre-verified-input,,GLLUQPyADNtVH4n56svaP3EaDcLC9rhvt5e9Biq9exsz,
3i5JeuZuUxeKtVysUnwQNGerJP2bSMX9fTFfS4Nxe3Br,false,true,false,false,pre-verified-input,,3Ac5pDr1W1KcnmQm3jqNy7f3UbN6V9MbyesQRQPmtqF1,
3jSkUuYBoJzQPMEzTvkDFXCZUBksPamrVhrnHR9igu2X,false,true,false,false,pre-verified-input,,Anb27tv86cASU3tAU7fA6hbgaDt1WfNJcemRC6MTfG81,
3kcKCPiVLmRemgdkGmqn7GACSsnksyxiqcrR8BHjvr6q,false,true,false,false,pre-verified-input,,ELtzWPotAG4sDGvCi4CyKWx9FCyUozV1XbuVHQcDiFvT,
5WfZDunYYsLUdtFvJPVQ8Hjcdn8jSjFKde43w5jipEYh,false,true,false,false,pre-verified-input,,3vxFB5U858dUKqC453mNQX4hHQfg6qGfbV9UH3CUdsGh,
5Wk2dwSDQXeFdQzFQ4Pck8qtSshDxDHxRc7ZTWUQTAn7,false,true,false,false,pre-verified-input,,4dQJ9CPQvBZWS7UAyz5BJNjzdKjfwVMUMBqeRaDmf1qx,
5WohQRRzC31SkFMSWgEqJC9p2KvNhGkQbzUSsNUi9b9x,false,true,false,false,pre-verified-input,,3kQz5DMHtqLuQkusQVUdoJs8m3bqXCUEZtNU3KVhv8hG,
5X2xYZ1oAebuc8NNMHa3LNgATow8QoFPuFraji93psJp,true,true,true,true,pre-verified-input,,Bk4mbPeoRD4HUsPz2zmsz6h3P7rW3VwoJmD5DGqZXpZy,
5XDrnPsfpZ29v7DRrUtUBJ3yr5n1mhSUDyEzPuAvakHv,false,true,false,false,pre-verified-input,,3zGstW7VdDZ6gnth9oKco55gDbG5cSEiSg72d9TfwkeD,
5cYXkrghW4c5pHcHe6iNfytLHcq3piyck1WfkenywEaz,true,true,true,true,pre-verified-input,,4JGPdT6TAksoBCHuFB1LnubkQSKWkoTcQHowi4QRmZPF,
5g7gmJPoyWFgw8tyhhMonrTuayW4D9f6JmPhZJ4r1Eqr,false,true,false,false,pre-verified-input,,2BJdrzCnNK2w8ddPbESdvM7rEJxjbS2AXzpXnknPmJxo,
5jzZhrzqkbdwp5d3J1XbmaXMRnqeXimM1mDMoGHyvR7S,true,true,true,true,pre-verified-input,,EHwqqyhi4tRC1ctefyeGWr7tndc6NvFCtLRQdhBxqPT2,
5vNJx78mz7KVMjhuipyr9jKBKcMrKYGdjGkgE4LUmjKk,true,true,true,true,pre-verified-input,,FsoVnJx2apGE9SJMPu3QKfqg6GMAEQdsFgGVhDc93Lim,
61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,true,true,true,true,pre-verified-input,,ARpUTgSk6XR8aoHGxmQ7RnVvSTFw8mtW6j9Xuxwj9HW1,
65BeAsYduu3X91yWbF9TQFj6EqD5TpqFyfWMEkrpdNZv,true,true,true,true,pre-verified-input,,2nmJbMYvXEqJJ7YETC1HXVb44PYnFMZBZyxaccXaLLvB,
67g5HhrzQ2eqqEDJTEogHGBjAfwRD8evD3wg6LTDV8GK,true,true,true,true,pre-verified-input,,DLfKSWq1791mLFwHDwgyv28TR6Wm6GPTa6BqJMrcAvpQ,
68sWENgU5D4HCSjCSxnAtvP5kr87TJmC8VuWbQqMP3yx,false,true,false,false,pre-verified-input,,HPGn71kEnEKvEAHNXNu8bXigWeXf2NQBgcq2s1usgmWd,
696Kq6Vyza95pby6G73EZ6HzMqezmDffin3FivRmDcYD,false,true,false,false,pre-verified-input,,J7jHbGtU2UeFLB37wsGwxiVnWUgEusENaiFSjwz3aQK2,
6BtsN2jo6ijrwCUnMPzXcB8G4hYpASgpHaKWQmHbubV9,true,true,true,true,pre-verified-input,,7daSrBcZLwc1M9skApNQzxfm7WM2W1dzGfs6NWdvuebY,
6DV1hTBVf6Ks9mguQiVY82B5uGPQS2nHddzgL3GhFaWe,false,true,false,false,pre-verified-input,,91jxzTLax3zNitYDjLLWiDgn1uNngjjnoBzwDrQagWZC,
6KsN58MTnRQ8FfPaXHiFPPFGDRioikj9CdPvPxZJdCjb,true,true,true,true,pre-verified-input,,CN7YzcsUcFf8xiCkfxpUVhNeu67yGdFi3H6q3aU4SCrM,
6MS8n87aRsXE5RjyVXuf9wcfARn5ut4m2YhBFE3kairo,false,true,false,false,pre-verified-input,,4GkQwfT8AwS5ZorgscaJRPpkP4RpmkJtvYkNXS74cce9,
6SD3tHMpVk9j9GHRHLifmEPe16YKzeAPsd77Xi2yCExz,false,true,false,false,pre-verified-input,,2HSvwiBBnzWLJ4voVJSZ69tJfQ9AugkYSb5Qdf3yHn6E,
6TchzGfYCmvX7useVcAdt4ewrXdESpPEk2Euyx8Zroom,true,true,true,true,pre-verified-input,,TpjaDN52mwNQWYnKDjB1Ez6GSxH1GmLNKYeNrZQqQWL,
6U1gVgVs5A1Uys9sKRWHucE1o6ZvfDFXrnJuNkbX49EE,false,true,false,false,pre-verified-input,,6cP6wK91Zzp8dy7zuh2h6VpTyXgsJ5Fp6s8qngd9Gj2W,
6X57YpXAZt8cdQxNpgWogFH6x8xM8h97UY4Z73b5vXRh,false,true,false,false,pre-verified-input,,7RiyXWEbB2PT5ReSakF1hn9zLwRY3pieuh5ftWN9ddpf,
6XBGfP17P3KQAKoJb2s5M5fR4aFTXzPeuC1af2GYkvhD,false,true,false,false,pre-verified-input,,C28cwvt5i54m3Qh6bwepob5cQT7mZXREQfSJ2yyLuAGb,
6ZHDCwMV29d8N1bxeKAm9aZMx2nW2i1SA416WxxvMPtT,true,true,true,true,pre-verified-input,,Am5YA8ujPpyffybbKuzWvZB2F9jrfDiqXkdRHARCCWL4,
6bdJpVRqvStcE7DJjdpRRHGUSKXE82ym9KMYbeKxC6td,false,true,false,false,pre-verified-input,,5H2hzgdTVdpX5uPJ5yQEVRTAHHX8mCgtLDGomUjJLzga,
6hFfJP3EgJe8mL9rhBjXWhruJWHBaWnt8gvej14xDUuz,true,true,true,true,pre-verified-input,,7GFg1SuGjR3jMn3j4DHhtMQV6iQKB9y9vT3dF2BzNJf4,
6jmkKJJDo5DBLC8vgMpRFAYWdQjfZX8qqqtMnWbSzBWF,true,true,true,true,pre-verified-input,,ATTeDhPi3u4ZJwDt4d6RZiAgHg8GodvwQskGd2FN1Rx3,
6kdiEFuiuGqQ4cRThwhQkspHraygd3LKzqzLuLMiZZMA,true,true,true,true,pre-verified-input,,GhkF3XT7s8Vt8JE2ppdMmkqgPgAiYzUc7uaFFMe4qhHJ,
6nGFQ3vek6SST6AhmfCeii2pj7GK2yiF2FkgeJUvXJPU,false,true,false,false,pre-verified-input,,CT56eC85k51BVFWNaDqGmRzNadmbcGudeSqCJz6mt17o,
6nTTJwtDuxjv8C1JMsajYQapmPAGrC3QF1w5nu9LXJvt,false,true,false,false,pre-verified-input,,CvoLbWsNpM5DepVdFiD9shdSqKTYqmSTRopzjLNXWc5v,
6ste36Y7fcbzJXkVQj3ApEqYb3wFZsZX63gT6wymhy3s,false,true,false,false,pre-verified-input,,CfBwiyMMumSbRPewiUDEWNGCpsEB5XDSUb76yEEZyBqm,
6yEnqdEjX3zBBDkzhwTRGJwv1jRaN4QE4gywmgdcfPBZ,true,true,true,true,pre-verified-input,,4w25WVWzY5khzWhjgL9epZuGcLDq3wXnaozo7SddetqP,
77dv5m4NUhEDX768Kt1bgkAu34nxaZ51sPhNzN6hamik,false,true,false,false,pre-verified-input,,GzMiLCEZVNgAGH6Jwnk6jsc2PDBz9uGNyofVPyQmAH7G,
